1,14051,Boxes - Fittings,1in SCREW CLAMP NM or SJO CONNECTOR,NULL,0.01,0.02,Van Meter,Admin,2019-09-12 07:40:07.310,Script,2021-10-06 17:06:29.213,1,EA,6,NULL,0.0800
1,14052,Boxes - Fittings,1-1/4 SCREW CLAMP NM or SJO CONNECTOR,NULL,0.01,0.02,Van Meter,Admin,2019-09-12 07:40:07.310,Script,2021-10-06 17:06:29.533,1,EA,6,NULL,0.0900
1,140650,Boxes - Fittings,3/4 CONDULET CAST BOX DEEP 2G,NULL,0.01,0.02,NULL,Script,2021-09-13 15:55:02.843,Script,2021-10-06 17:06:29.727,1,EA,6,NULL,0.3500
1,14081,Boxes - Fittings,3-1/2 SET SCREW EMT CONNECTOR DIECAST,NULL,0.01,0.02,Van Meter,Admin,2019-09-12 07:40:06.297,Script,2021-10-06 17:06:30.243,1,EA,6,NULL,0.1800
1,14082,Boxes - Fittings,3in  SET SCREW EMT CONNECTOR DIECAST,NULL,0.01,0.02,Van Meter,Admin,2019-09-12 07:40:06.297,Script,2021-10-06 17:06:30.307,1,EA,6,NULL,0.1600
1,14084,Boxes - Fittings,3in  SET SCREW EMT COUPLING DIECAST,NULL,0.01,0.02,Van Meter,Admin,2019-09-12 07:40:06.343,Script,2021-10-06 17:06:30.313,1,EA,6,NULL,0.1300
1,14085,Boxes - Fittings,3-1/2 SET SCREW EMT COUPLING DIECAST,NULL,0.01,0.02,Van Meter,Admin,2019-09-12 07:40:06.343,Script,2021-10-06 17:06:30.250,1,EA,6,NULL,0.1500
1,14086,Boxes - Fittings,4in  SET SCREW EMT COUPLING DIECAST,NULL,0.01,0.02,Van Meter,Admin,2019-09-12 07:40:06.357,Script,2021-10-06 17:06:30.433,1,EA,6,NULL,0.1800
1,14087,Boxes - Fittings,2-1/2 COMPRESSION EMT CONNECTOR DIECAST,NULL,0.01,0.02,Van Meter,Admin,2019-09-12 07:40:06.530,Script,2021-10-06 17:06:29.767,1,EA,6,NULL,0.1100
1,14092,Boxes - Fittings,4in  COMPRESSION COUPLING EMT DIECAST,NULL,0.01,0.02,Van Meter,Admin,2019-09-12 07:40:06.700,Script,2021-10-06 17:06:30.417,1,EA,6,NULL,0.1500
1,14162,Hardware - Fasteners,3/8 1 HOLE FLEX  STRAP,NULL,0.01,0.02,Van Meter,Admin,2019-09-12 07:40:07.450,Script,2021-10-06 17:06:33.010,1,EA,6,NULL,0.0200
1,14174,Boxes - Fittings,3/4 STRAIGHT  LIQUID TIGHT  CONNECTOR DIECAST,NULL,0.01,0.02,Van Meter,Admin,2019-09-12 07:40:07.107,Script,2021-10-06 17:06:30.177,1,EA,6,NULL,0.0700
1,14190,Boxes - Fittings,1/2 SET SCREW EMT CONNECTOR DIECAST,NULL,0.01,0.02,NULL,Script,2021-09-13 15:55:02.630,Script,2021-10-06 17:06:29.320,1,EA,6,NULL,0.0400
1,14192,Boxes - Fittings,1/2 SQUEEZE FLEX  CONNECTOR DIECAST,NULL,0.01,0.02,Van Meter,Admin,2019-09-12 07:40:07.030,Script,2021-10-06 17:06:29.360,1,EA,6,NULL,0.0400
1,14193,Hardware - Fasteners,3/4 1 HOLE EMT STRAP,NULL,0.01,0.02,Van Meter,Admin,2019-09-12 07:40:07.530,Script,2021-10-06 17:06:32.920,1,EA,6,NULL,0.0300
1,142082,Boxes - Fittings,24in TELESCOPING STUD MOUNT BOX BRACKET,NULL,0.01,0.02,Van Meter,Admin,2019-09-12 07:41:27.003,Script,2021-10-06 17:06:32.853,1,ea,6,NULL,0.0500
1,14212,Boxes - Fittings,3/4 SQUEEZE FLEX  CONNECTOR DIECAST,NULL,0.01,0.02,Van Meter,Admin,2019-09-12 07:40:07.047,Script,2021-10-06 17:06:30.163,1,EA,6,NULL,0.0700
1,14213,Boxes - Fittings,1in  SQUEEZE FLEX  CONNECTOR DIECAST,NULL,0.01,0.02,Van Meter,Admin,2019-09-12 07:40:07.047,Script,2021-10-06 17:06:29.687,1,EA,6,NULL,0.0700
1,14216,Boxes - Fittings,2in  SQUEEZE FLEX  CONNECTOR DIECAST,NULL,0.01,0.02,Van Meter,Admin,2019-09-12 07:40:07.077,Script,2021-10-06 17:06:29.930,1,EA,6,NULL,0.1200
1,14235,Boxes - Fittings,2in  PLASTIC BUSHING,NULL,0.01,0.02,Van Meter,Admin,2019-09-12 07:40:06.937,Script,2021-10-06 17:06:29.893,1,EA,6,NULL,0.0100
